text,label
$ cvs -z3 -d:pserver:<email/>:/cvsroot/vim checkout vim7,0
cvs [checkout aborted]: connect to cvs.sf.net(66.35.250.207):2401 failed: No route to host,0
same error,0
try svn co https://svn.sourceforge.net/svnroot/vim/vim7,0
?,0
you know svn,0
svn is subversion,0
a crappy replacement for cvs,0
apt-get install subversion,0
ty bart,0
see ya,0
unix_infidel: what's wrong with the debian packages?,0
jamessan: nothing. i was just complaining.,0
hehe,0
jamessan: i was using some backports that were being funky.,0
6.4 works fine.,0
"ah, I dunno what people do with the backports",0
I just maintain the stuff for unstable,0
you should put out your own backports.,0
but i'm sure you're a busy guy to begin with.,0
"hey, asl?",0
hey,0
17/f/ny,0
hbu,0
thats cool,0
19 m virginia here,0
o nice,0
lol well,0
haha,0
so what&apos;s ur name?,0
Caitlin,0
how bout you,0
thats pretty,0
i&apos;m josh,0
aw,0
lol im just really bored,0
me too,0
and a little horny,0
oh really ;),0
yeah hehe,0
u got a pic?,0
uh yeah lol,0
too bad im a lesbian,0
haha,0
well nice meeting you,0
for same origin type security and offline resources file URLs like &quot;file:///db&quot; considered to be &quot;domains&quot;?,0
edb259c0e0038f38bb200bc20c8cbf7e: you might be able to help me :),0
ok...,0
edb259c0e0038f38bb200bc20c8cbf7e: for same origin type security and offline resources file URLs like &quot;file:///db&quot; considered to be &quot;domains&quot;?,0
"ooh, that differs per browser",0
not standardized as it doesn't affect interop,0
"using something like &quot;file:///db&quot; for implementing offline support, is that OK?",0
I see Gears see to do stuff with a localhost type domain service IIRC,0
I find it troubling that only one of the april fool's RFCs has been implemented,0
"0da07476c4bd14079ce4032a6f280e17, I think 2 have been implemented",0
RFC 1149 (as mentioned in that wikipedia article) and the evil bit,0
and UTF-9/UTF-18 were implemented in PDP-10 assembly language apparently,0
http://en.wikipedia.org/wiki/UTF-9_and_UTF-18,0
Hixie: the login box overlaps the text in the spec,0
"f139aba52f9fa1394b4034a7954b2220: I knew about 1149, but UTF-9 came as a surprise",0
"Hixie: also, it's not at the top of the spec when css is disabled :P",0
ha! http://uk.youtube.com/ - every featured video is Rickroll :-),0
hmm that url crashed merlin,0
"Hixie: despite the claimed duality anti-pattern, I feel like saying +1 to what Neil Soiffer says about putting Content MathML in the DOM",0
b8810fee2f4a71f849f3f7409546d1d9: pointer?,0
cc097e0d7183ae8436e7df709553c8c0: http://lists.w3.org/Archives/Public/public-html/2008Apr/0016.html,0
sites using Flash was a real problem when trying to find more information about certain hostels online in Argentina by the way,0
"basically, we ended up picking one of the hostels of which the site did not require Flash",0
threaded view in Opera Mail is now just like Gmail except faster,0
pretty neat,0
had been using a flat view until trying to go through 4000 emails efficiently,0
Does it support multiple accounts yet?,0
character to byte conversion is complete btw; please review!,0
"a924fb58d2c25874322f4e5126f608b9, you mean something other than multiple IMAP accounts on the server?",0
Multiple SMTP accounts,0
"Or more accurately, multiple sending addresses",0
there's a from dropdown when composing,0
no idea whether it works,0
Sounds like the old system,0
It breaks sent mail saving and such,0
damn video codecs,0
Hello,1
hi,0
Whatcha doin?,1
just chattin with brad n darla,0
n now u!,0
Oh yeah hows brad and darla??? Lol,1
lol,0
they dont wanna go 2 school either!!,0
Thxs ;;),1
what 4?,0
Oh i c lol,1
Idk,1
Yeah school is kinda boring.,1
how come weekends go so fast,0
They just do when u get older time slows down lol,1
school days r so slowwwwww,0
Yeah,1
Well i going to eat i chat with u later.,1
k,0
>:D<,1
the paper does say,0
"&quot;For example, try the onstorage and onstoragecommit events to experiment with state across tabs, after the data has been confirmed to be committed.&quot;",0
storagecommit is not an event defined by HTML5,0
and sounds very much like the async API they had before,0
i.e. embrace &amp; extend,0
lovely,0
I did ask a few things about IE8: http://blogs.msdn.com/ie/archive/2008/10/06/updates-for-ajax-in-ie8-beta-2.aspx#8983381,0
Title: IEBlog : Updates for AJAX in IE8 Beta 2 (at blogs.msdn.com),0
I suppose testing it and documenting what they're doing (whether intentional or or not) is next... hopefully tomorrow,0
will  u marry me?,0
i dont want to talk to asians or indians -_-,0
sure ^.^,0
good thing i anit an asian or idian,0
haha,0
complete american,0
male ?,0
ha yes..who did i just marry,0
haha :),0
you just married a female :),0
well thats good,0
although im not again homosexuality,0
haha,0
*against,0
oh true,0
me either,0
so what do u do for fun?,0
wat do u do for fun?,0
im into photography,0
so i take pictures,0
"and, i play guitar, and sing",0
nice,0
whos your favorite band?,0
yeah,0
wbu,0
escape the fate,0
im a jock im play sports..any sport lol,0
nice,0
how old ?,0
19,0
almost 20,0
you?,0
ahkay,0
im 17,0
cool deal,0
dont u have school 2mor?,0
its friday night,0
ohhh lol,0
its thursday night/friday morning here,0
4 AM Friday morning actually,0
so where the hell r u from lol?,0
hey,0
hi!,0
how ru?,0
als?,0
asl?,0
las?,0
asl,0
sal?,0
good,0
and you?,0
17 f holland,0
u?,0
en het topje van mn zus!,0
?,0
im 19 m usa,0
u horny?,0
no,0
you?,0
yeah&apos;,0
bye,0
Rupl edited hreview-examples-in-wild &quot;Adding a new example&quot; (+193) http://is.gd/1NJCj,0
Rupl edited hcard-examples-in-wild &quot;adding a new example&quot; (+178) http://is.gd/1NK3B,0
c74f596e4fe95fc3bb8726dbde2031b0: what are we listening to?,0
Thousand Foot Krutch,0
c74f596e4fe95fc3bb8726dbde2031b0++,0
Ciberch edited events/2009-07-25-dev-camp &quot;/* participants */ &quot; (+154) http://is.gd/1NMi9,0
Ciberch edited unified-rsvp &quot;/* Project Members */ &quot; (+845) http://is.gd/1NMtD,0
[[Special:Log/block]]  http://microformats.org/wiki?title=Special:Log/block&amp;diff=0&amp;oldid=0 * Brian * (+0) blocked &quot;User:Vc9D9v&quot; with an expiry time of infinite: spam,0
[[Special:Log/block]]  http://microformats.org/wiki?title=Special:Log/block&amp;diff=0&amp;oldid=0 * Brian * (+0) blocked &quot;User:Bz9M4m&quot; with an expiry time of infinite: spam,0
[[Special:Log/delete]]  http://microformats.org/wiki?title=Special:Log/delete&amp;diff=0&amp;oldid=0 * Brian * (+0) deleted &quot;Talk:hcard-feedback&quot;: spam,0
[[Special:Log/delete]]  http://microformats.org/wiki?title=Special:Log/delete&amp;diff=0&amp;oldid=0 * Brian * (+0) deleted &quot;Talk:chat-brainstorming&quot;: spam,0
[[Special:Log/delete]]  http://microformats.org/wiki?title=Special:Log/delete&amp;diff=0&amp;oldid=0 * Brian * (+0) deleted &quot;User talk:Berbara Bell&quot;: content was: '{{mediawiki:Deletethispage}}{{mediawiki:Deletethispage}}{{MediaWiki:Confirmdeletetext}}please delete this page',0
[[Special:Log/delete]]  http://microformats.org/wiki?title=Special:Log/delete&amp;diff=0&amp;oldid=0 * Brian * (+0) deleted &quot;User:Berbara Bell&quot;: content was: '{{mediawiki:Deletethispage}}{{MediaWiki:Confirmdeletetext}}please delete this page',0
[[Special:Log/block]]  http://microformats.org/wiki?title=Special:Log/block&amp;diff=0&amp;oldid=0 * Brian * (+0) blocked &quot;User:YbdY0t&quot; with an expiry time of infinite: spam,0
[[xoxo-brainstorming]]  http://microformats.org/wiki?title=xoxo-brainstorming&amp;diff=0&amp;oldid=30023 * TomDowe * (-11) Possible XOXO blogs+feeds markup -,0
hi...,0
"i want to ask about this one, can it be used for normal wifi networks like a/b/g ? with normal routers or what?: <a href=""http://www.wisp-router.com/itemdesc.asp?ic=SR4C&amp;eq=&amp;Tp="">http://www.wisp-router.com/itemdesc.asp?ic=SR4C&amp;eq=&amp;Tp=</a>",0
no idea what public safety card is,0
i'd sugest buying a card that says 802.11a/b/g,0
if thats what you need,0
+ its really expensive,0
"<a href=""http://www.wisp-router.com/itemdesc.asp?ic=SRC&amp;eq=&amp;Tp="">http://www.wisp-router.com/itemdesc.asp?ic=SRC&amp;eq=&amp;Tp=</a>",0
this is the best a/b/g card isn`t ?,0
300mw best signal right ?,0
no such thing as 'best',0
choose what's suitable for your requirements,0
"<a href=""http://www.ubnt.com/super_range_cardbus4.php4"">http://www.ubnt.com/super_range_cardbus4.php4</a>",0
i want the best signal wich i can catch access point from long distance and i think this one is the best,0
looks like that card isnt 802.11a/b/g,0
"i am talking about <a href=""http://www.wisp-router.com/itemdesc.asp?ic=SRC&amp;eq=&amp;Tp="">http://www.wisp-router.com/itemdesc.asp?ic=SRC&amp;eq=&amp;Tp=</a>",0
"<a href=""http://www.ubnt.com/super_range_cardbus.php4"">http://www.ubnt.com/super_range_cardbus.php4</a>",0
i am ordering that kewl one,0
looks ok,0
get something with external connector,0
yep it has 2ext not only one :D,0
yep,0
looks cool,0
i feel like that i am in love with it :P,0
heh,0
I love my SR9s,0
!!,0
that works with 2.4 ?,0
it works at 0.9,0
;),0
i am not that good with wireless things,0
so you mean it does works ?,0
well,0
the SR9,0
is a 915 mhz radio,0
"vs typical wifi stuff being 2.4, or 802.11a's 5.1-5.8",0
so ?,0
so it wont work,0
lower frequency RF will wiggle around/through foliage and buildings better than 2.4,0
my name,0
is neo,0
haha,0
;),0
my name is neo-geo,0
but wich access points should u use,0
"xNinja: theres no complete product yet, just minipci cards.  You just use the same cards on both ends of the link",0
"'pro' stuff doesn't usually come complete.  You buy the radios, the 'computer', the operating system, etc.",0
but the 5. is working with 2.4 if i am not wrong but why not the src9 working also ?,0
sorry for the bad english,0
the SRC and the SR9 are very seperate items,0
the SRC is a 2.4 and 5 ghz device,0
aha so the sr9 is working only with 0.9 so it cant be used with devices for 2.4/5ghz,0
so the best card for the 2.4 is the SRC 300mw right ??,0
depends on what kind of bus interface you want,0
"the best 802.11b/g card I know of is the SR2, but it requires a miniPCI slot.",0
"if you just want something to slap in the side of a laptop, the SRC is the best that I know of.",0
aha,0
i'll check if thereis a minipci to pcmcia converter,0
a11aabeeceeae6b8cb5d12ea06b56554: this is the week-end and I think Mike like many people deserves rest. Wait for monday.,0
thinks f47636673b14c54021a69dc06f6a19fb missed the sarcasm,0
thinks a11aabeeceeae6b8cb5d12ea06b56554 missed a few other things :) I guess that's life.,0
f47636673b14c54021a69dc06f6a19fb: :),0
f47636673b14c54021a69dc06f6a19fb: But this is the intarwebs! Everyone is always online!,0
:P,0
on a 7920 Wireless IP Phone is there anyway to update the firmware WITHOUT the use of the USB cable ?,0
what does pdm location mean in the pix configuration ?,0
hey FBH^,0
I am cool,0
just got in work,0
going and do some pratice questions,0
BCMSN on Friday..,0
php.net&quot;),0
hey,0
asl ?,0
hi,0
m/f?,0
m,0
f,0
u?,0
frm?,0
indo,0
u ?,0
indian,0
19 m,0
do you have facebook ?,0
ya,0
can i add you,0
?,0
ya,0
your email ?,0
or user name ?,0
dear i thnk u vry fast????/,0
why ?,0
v dont know well each other yet...,0
name?,0
"Meliana , call me liana :)",0
and you ?,0
nice,0
please type fast !,0
Hi =],0
"hey, what&apos;s up?",0
"Not much, u?",0
just kinda sad about summer break... it&apos;s like already August :(,0
I know =[,0
Only a couple weeks left...,0
"Fuck, don&apos;t remind me lol... had to stay with my relatives for almost a month... so it feels so short for me lol",0
"Talk about the timing, right?",0
Where u from? =],0
lol... trade secrets if you want my asl :P,0
Sure u can give ur asl if u want haha,0
"nah, it&apos;s what I end up saying eventually, that&apos;s why lol... I can play the game",0
